id,Brands,Model,Engines,Engine_capacity_in_cc,HorsePower_in_HP,HorsePower_in_HP_2,Max_speed_in_km/h,Time_to_100kmph_sec,Price_Min,Price_Max,Seats,Torque_in_Nm,Torque_in_Nm_2,Fuel_1,Fuel_2,Fuel_3
1052,Ford,F-150 Platinum,Turbocharged V6,3500,400,400,180.0,6.5,64695.0,64695.0,5,678,678,Petrol,,
1053,Ford,F-150 Limited,Turbocharged V6,3500,450,450,190.0,6.1,84910.0,84910.0,5,678,678,Petrol,,
1054,Ford,Explorer Platinum,Turbocharged V6,3000,400,400,230.0,6.0,56505.0,56505.0,7,563,563,Petrol,,
1055,Ford,Expedition King Ranch,Turbocharged V6,3500,440,440,210.0,6.8,79560.0,79560.0,7,691,691,Petrol,,
1056,Ford,Transit Custom,EcoBlue Turbo Diesel,2000,130,130,160.0,12.5,35000.0,35000.0,2,385,385,Diesel,,
1057,Ford,E-Series Cutaway,V8 Gasoline Engine,7300,350,350,140.0,13.0,36000.0,36000.0,2,569,569,Petrol,,
1058,Ford,Transit Chassis Cab,EcoBlue Turbo Diesel,2000,170,170,160.0,11.5,37000.0,37000.0,2,405,405,Diesel,,
1059,Ford,Transit Electric (E-Transit),Electric Motor,0,266,266,140.0,9.0,52000.0,52000.0,2,430,430,Electric,,
1060,Ford,Explorer Plug-in Hybrid,V6 Hybrid + Electric Motor,0,457,457,225.0,6.0,53000.0,53000.0,7,825,825,Hybrid,,
1061,Ford,Maverick Hybrid,I4 Hybrid,0,191,191,180.0,7.8,25000.0,25000.0,5,210,210,Hybrid,,
1062,Ford,Mustang (2024),V8 Gasoline Engine,5000,450,450,250.0,4.5,60000.0,60000.0,4,570,570,Petrol,,
1063,Ford,Ranger (2024),I4 Turbo Diesel,2000,210,210,180.0,8.0,40000.0,40000.0,5,500,500,Diesel,,
1064,Ford,Escape Plug-in Hybrid (2024),I4 Hybrid,0,221,221,190.0,7.5,38000.0,38000.0,5,210,210,Hybrid,,
1065,Ford,Bronco (2024),V6 EcoBoost,2700,310,310,200.0,6.7,45000.0,45000.0,5,542,542,Petrol,,
1066,Ford,Explorer (2024),V6 Turbocharged,3000,400,400,230.0,5.9,55000.0,55000.0,7,563,563,Petrol,,
1067,Mitsubishi,Mirage,1.2L MIVEC,1200,78,78,170.0,12.0,16000.0,18000.0,5,100,100,Petrol,,
1068,Mitsubishi,Mirage G4,1.2L MIVEC,1200,78,78,170.0,12.0,17000.0,19000.0,5,100,100,Petrol,,
1069,Mitsubishi,Outlander,2.5L 4-Cylinder,2500,181,181,190.0,9.5,28000.0,35000.0,7,245,245,Petrol,,
1070,Mitsubishi,Outlander PHEV,2.4L Hybrid,0,248,248,170.0,10.5,39000.0,43000.0,5,300,300,Hybrid,,
1071,Mitsubishi,Eclipse Cross,1.5L Turbo,1500,152,152,180.0,9.8,25000.0,28000.0,5,250,250,Petrol,,
1072,Mitsubishi,ASX (Outlander Sport),2.0L MIVEC,2000,148,148,190.0,10.0,23000.0,26000.0,5,197,197,Petrol,,
1073,Mitsubishi,Pajero,3.2L Diesel Turbo,3200,189,189,180.0,10.5,40000.0,45000.0,7,441,441,Diesel,,
1074,Mitsubishi,Pajero Sport,2.4L Diesel Turbo,2400,181,181,180.0,11.0,35000.0,40000.0,7,430,430,Diesel,,
1075,Mitsubishi,Triton (L200),2.4L Diesel Turbo,2400,181,181,177.0,10.5,25000.0,35000.0,5,430,430,Diesel,,
1076,Mitsubishi,Lancer Evolution X,2.0L Turbocharged,2000,291,291,240.0,5.0,40000.0,50000.0,5,407,407,Petrol,,
1077,Mitsubishi,i-MiEV (Electric),Electric Motor,0,66,66,130.0,15.0,23000.0,26000.0,4,196,196,Electric,,
1078,Mitsubishi,Xpander,1.5L MIVEC,1500,105,105,170.0,13.5,20000.0,25000.0,7,141,141,Petrol,,
1079,Mitsubishi,Delica D:5,2.2L Diesel Turbo,2200,145,145,175.0,11.0,35000.0,40000.0,7,360,360,Diesel,,
1080,Mitsubishi,Colt,1.1L / 1.5L MIVEC,0,75,150,180.0,9.0,15000.0,20000.0,5,100,180,Petrol,,
1081,Mitsubishi,Grandis,2.4L MIVEC,2400,165,165,190.0,11.0,25000.0,30000.0,7,217,217,Petrol,,
1082,Mitsubishi,Outlander Black Edition,2.5L 4-Cylinder,2500,181,181,190.0,9.5,32000.0,35000.0,7,245,245,Petrol,,
1083,Mitsubishi,Outlander SEL,2.5L 4-Cylinder,2500,181,181,190.0,9.5,31000.0,34000.0,7,245,245,Petrol,,
1084,Mitsubishi,Outlander SE,2.5L 4-Cylinder,2500,181,181,190.0,9.5,29000.0,32000.0,7,245,245,Petrol,,
1085,Mitsubishi,Eclipse Cross Black Edition,1.5L Turbo,1500,152,152,180.0,9.8,28000.0,30000.0,5,250,250,Petrol,,
1086,Mitsubishi,ASX Exceed,2.0L MIVEC,2000,148,148,190.0,10.0,26000.0,28000.0,5,197,197,Petrol,,
1087,Mitsubishi,Triton Athlete,2.4L Diesel Turbo,2400,181,181,177.0,10.5,27000.0,35000.0,5,430,430,Diesel,,
1088,Mitsubishi,Pajero Final Edition,3.2L Diesel Turbo,3200,189,189,180.0,10.5,45000.0,50000.0,7,441,441,Diesel,,
1089,Mitsubishi,L200 Barbarian X,2.4L Diesel Turbo,2400,181,181,177.0,10.5,30000.0,35000.0,5,430,430,Diesel,,
1090,Mitsubishi,Space Star,1.2L MIVEC,1200,78,78,170.0,12.0,15000.0,17000.0,5,100,100,Petrol,,
1091,Mitsubishi,Lancer EX,1.6L MIVEC / 2.0L,0,117,148,200.0,10.0,20000.0,25000.0,5,154,197,Petrol,,
1092,Mitsubishi,Montero Sport,2.4L Diesel Turbo,2400,181,181,180.0,11.0,35000.0,40000.0,7,430,430,Diesel,,
1093,Mitsubishi,Attrage,1.2L MIVEC,1200,78,78,170.0,12.5,15000.0,17000.0,5,100,100,Petrol,,
1094,Mitsubishi,RVR SE,2.0L MIVEC,2000,148,148,190.0,10.5,23000.0,25000.0,5,197,197,Petrol,,
1095,Mitsubishi,Delica Van,2.0L Diesel / 2.2L Diesel,0,145,145,175.0,11.5,30000.0,35000.0,7,360,360,Diesel,,
1096,Mitsubishi,Canter (Truck),3.0L Diesel,3000,150,150,120.0,,35000.0,45000.0,2,370,370,Diesel,,
1097,Mitsubishi,Lancer GLX,1.6L MIVEC,1600,115,115,190.0,11.5,17000.0,20000.0,5,154,154,Petrol,,
1098,Mitsubishi,Pajero GLS,3.2L Diesel Turbo,3200,189,189,180.0,10.5,45000.0,50000.0,7,441,441,Diesel,,
1099,Mitsubishi,Xpander Cross,1.5L MIVEC,1500,105,105,170.0,12.0,20000.0,25000.0,7,141,141,Petrol,,
1100,Mitsubishi,Eclipse Cross PHEV,2.4L PHEV,2400,188,188,180.0,10.5,35000.0,40000.0,5,199,199,Plug-in,Hybrid,
1101,Mitsubishi,Outlander ES,2.5L 4-Cylinder,2500,181,181,190.0,9.5,28000.0,30000.0,7,245,245,Petrol,,
1102,Mitsubishi,Montero GLX,2.4L Diesel Turbo,2400,181,181,180.0,11.0,35000.0,40000.0,7,430,430,Diesel,,
1103,Mitsubishi,Triton GLX-R,2.4L Diesel Turbo,2400,181,181,177.0,10.5,27000.0,35000.0,5,430,430,Diesel,,
1104,Mitsubishi,ASX Dynamic,2.0L MIVEC,2000,148,148,190.0,10.0,25000.0,28000.0,5,197,197,Petrol,,
1105,Mitsubishi,Mirage ES,1.2L MIVEC,1200,78,78,170.0,12.5,15000.0,17000.0,5,100,100,Petrol,,
1106,Mitsubishi,Outlander LE,2.5L 4-Cylinder,2500,181,181,190.0,9.5,30000.0,35000.0,7,245,245,Petrol,,
1107,Mitsubishi,Fuso Fighter (Truck),7.5L Diesel,7500,240,240,120.0,,70000.0,90000.0,2,686,686,Diesel,,
1108,Mitsubishi,Fuso Canter Eco Hybrid,3.0L Diesel Hybrid,3000,150,150,120.0,,50000.0,60000.0,2,370,370,Diesel,Hybrid,
1109,Mitsubishi,Space Runner,1.8L MIVEC,1800,140,140,185.0,10.5,20000.0,23000.0,5,170,170,Petrol,,
1110,Mitsubishi,Toppo BJ,0.7L 3-Cylinder,660,52,52,130.0,15.0,10000.0,12000.0,4,60,60,Petrol,,
1111,Mitsubishi,Chariot,2.0L MIVEC,2000,140,140,185.0,10.5,20000.0,23000.0,7,170,170,Petrol,,
1112,Mitsubishi,Lancer SE Limited,2.0L MIVEC,2000,148,148,200.0,10.0,20000.0,25000.0,5,197,197,Petrol,,
1113,Mitsubishi,Pajero SWB (Short Wheel Base),3.2L Diesel Turbo,3200,189,189,180.0,10.5,45000.0,50000.0,5,441,441,Diesel,,
1114,Mitsubishi,Delica Space Gear,2.4L Petrol,2400,145,145,170.0,13.0,30000.0,35000.0,7,206,206,Petrol,,
1115,Mitsubishi,i (Kei Car),0.7L 3-Cylinder,660,64,64,130.0,15.5,12000.0,15000.0,4,94,94,Petrol,,
1116,Mitsubishi,Dion,2.0L 4-Cylinder,2000,135,135,180.0,11.5,15000.0,18000.0,7,181,181,Petrol,,
1117,Mitsubishi,Airtrek,2.4L 4-Cylinder,2400,160,160,190.0,11.0,20000.0,25000.0,5,214,214,Petrol,,
1118,Mitsubishi,eK Space,0.7L 3-Cylinder,660,52,52,130.0,15.0,10000.0,12000.0,4,60,60,Petrol,,
1119,Mitsubishi,eK X,0.7L 3-Cylinder,660,64,64,140.0,13.5,12000.0,15000.0,4,94,94,Petrol,,
1120,Mitsubishi,Colt CZC Convertible,1.5L Turbocharged,1500,147,147,200.0,9.5,25000.0,30000.0,4,210,210,Petrol,,
1121,Mitsubishi,Galant Fortis,2.0L MIVEC,2000,154,154,200.0,10.0,18000.0,22000.0,5,200,200,Petrol,,
1122,Mitsubishi,Endeavor,3.8L V6,3800,225,225,190.0,9.5,28000.0,35000.0,5,343,343,Petrol,,
1123,Mitsubishi,Grand Lancer,1.8L MIVEC,1800,138,138,190.0,11.5,20000.0,25000.0,5,173,173,Petrol,,
1124,Mitsubishi,Sigma,3.0L V6,3000,210,210,220.0,8.5,35000.0,40000.0,5,270,270,Petrol,,
1125,Mitsubishi,Town Box,0.7L 3-Cylinder,660,48,48,120.0,16.0,10000.0,12000.0,4,60,60,Petrol,,
1126,Mitsubishi,Minicab MiEV,Electric Motor,0,64,64,100.0,,18000.0,20000.0,2,196,196,Electric,,
1127,Mazda,Mazda3,2.0L SkyActiv-G,2000,155,155,200.0,8.9,22000.0,26000.0,5,213,213,Petrol,,
1128,Mazda,Mazda3 Hatchback,2.5L SkyActiv-G,2500,186,186,210.0,8.3,24000.0,28000.0,5,252,252,Petrol,,
1129,Mazda,Mazda6,2.5L Turbocharged,2500,250,250,240.0,6.4,27000.0,35000.0,5,420,420,Petrol,,
1130,Mazda,CX-3,2.0L SkyActiv-G,2000,146,146,180.0,9.5,21000.0,25000.0,5,197,197,Petrol,,
1131,Mazda,CX-30,2.5L SkyActiv-G,2500,186,186,204.0,8.7,23000.0,28000.0,5,252,252,Petrol,,
1132,Mazda,CX-5,2.5L SkyActiv-G,2500,187,187,200.0,8.8,26000.0,32000.0,5,252,252,Petrol,,
1133,Mazda,CX-50,2.5L Turbocharged,2500,256,256,220.0,6.9,29000.0,36000.0,5,434,434,Petrol,,
1134,Mazda,CX-8,2.2L Diesel,2200,187,187,200.0,9.2,36000.0,42000.0,7,450,450,Diesel,,
1135,Mazda,CX-9,2.5L Turbocharged,2500,250,250,210.0,7.2,38000.0,45000.0,7,420,420,Petrol,,
1136,Mazda,CX-90,3.3L Inline-6 Turbo,3300,340,340,240.0,6.2,50000.0,60000.0,7,500,500,Petrol,,
1137,Mazda,MX-5 Miata,2.0L SkyActiv-G,2000,181,181,225.0,6.5,27000.0,33000.0,2,205,205,Petrol,,
1138,Mazda,MX-5 Miata RF,2.0L SkyActiv-G,2000,181,181,225.0,6.5,33000.0,40000.0,2,205,205,Petrol,,
1139,Mazda,MX-30 Electric,Electric Motor,0,143,143,140.0,9.7,33000.0,37000.0,5,271,271,Electric,,
1140,Mazda,CX-4,2.0L SkyActiv-G,2000,158,158,190.0,9.6,22000.0,28000.0,5,202,202,Petrol,,
1141,Mazda,CX-7,2.3L Turbocharged,2300,244,244,210.0,7.9,28000.0,33000.0,5,350,350,Petrol,,
1142,Mazda,Tribute,3.0L V6,3000,200,200,190.0,9.0,24000.0,30000.0,5,270,270,Petrol,,
1143,Mazda,B-Series Pickup,2.5L Diesel,2500,143,143,170.0,11.5,20000.0,25000.0,5,330,330,Diesel,,
1144,Mazda,BT-50,3.2L Turbo Diesel,3200,200,200,180.0,10.0,27000.0,35000.0,5,470,470,Diesel,,
1145,Mazda,RX-7,1.3L Rotary Twin-Turbo,1300,276,276,250.0,5.5,30000.0,50000.0,4,314,314,Petrol,,
1146,Mazda,RX-3,1.2L Rotary,1200,110,110,180.0,8.9,15000.0,20000.0,4,145,145,Petrol,,
1147,Mazda,RX-Vision Concept,Rotary SkyActiv-R,0,400,400,300.0,,,,2,,,Petrol,Hybrid,
1148,Mazda,323F,1.6L Inline-4,1600,105,105,180.0,10.5,14000.0,18000.0,5,145,145,Petrol,,
1149,Mazda,Familia Sedan,1.5L Inline-4,1500,100,100,175.0,11.0,12000.0,16000.0,5,135,135,Petrol,,
1150,Mazda,Premacy,2.0L Inline-4,2000,138,138,190.0,9.8,18000.0,24000.0,7,180,180,Petrol,,
1151,Mazda,Demio,1.5L SkyActiv-G,1500,108,108,180.0,10.2,13000.0,18000.0,5,142,142,Petrol,,
1152,Mazda,Millenia,2.3L Miller Cycle V6,2300,210,210,215.0,8.2,25000.0,30000.0,5,280,280,Petrol,,
1153,Mazda,Eunos Cosmo,2.0L Twin-Rotor Turbo,2000,280,280,240.0,6.0,40000.0,50000.0,4,300,300,Petrol,,
1154,Mazda,Atenza,2.5L SkyActiv-G,2500,192,192,210.0,8.5,22000.0,28000.0,5,252,252,Petrol,,
1155,Mazda,Roadpacer AP,1.3L Rotary,1300,130,130,170.0,11.5,20000.0,25000.0,5,165,165,Petrol,,
1156,Mazda,626,2.0L Inline-4,2000,140,140,190.0,9.5,18000.0,22000.0,5,180,180,Petrol,,
1157,Mazda,929,3.0L V6,3000,205,205,220.0,8.0,25000.0,30000.0,5,270,270,Petrol,,
1158,Mazda,Luce,1.8L Rotary,1800,135,135,180.0,10.5,15000.0,20000.0,5,170,170,Petrol,,
1159,Mazda,Capella,1.6L Inline-4,1600,110,110,175.0,11.2,14000.0,18000.0,5,145,145,Petrol,,
1160,Mazda,Carol,660cc Inline-3,660,63,63,140.0,15.5,9000.0,12000.0,4,90,90,Petrol,,
1161,Mazda,Autozam AZ-1,657cc Turbocharged Inline-3,657,63,63,140.0,11.0,12000.0,18000.0,2,85,85,Petrol,,
1162,Mazda,Spiano,660cc Inline-3,660,54,54,130.0,16.0,8000.0,10000.0,4,80,80,Petrol,,
1163,Mazda,Verisa,1.5L Inline-4,1500,113,113,170.0,11.0,14000.0,18000.0,5,140,140,Petrol,,
1164,Mazda,MX-6,2.5L V6,2500,164,164,210.0,8.8,18000.0,24000.0,4,215,215,Petrol,,
1165,Mazda,MPV,3.0L V6,3000,200,200,185.0,9.5,25000.0,30000.0,7,265,265,Petrol,,
1166,Mazda,Proceed Marvie,2.6L Inline-4,2600,120,120,160.0,12.0,20000.0,25000.0,5,200,200,Petrol,,
1167,Mazda,Sentia,3.0L V6,3000,200,200,200.0,9.0,22000.0,28000.0,5,265,265,Petrol,,
1168,Mazda,Cronos,2.5L V6,2500,160,160,190.0,8.5,18000.0,22000.0,5,210,210,Petrol,,
1169,Mazda,Scrum,660cc Inline-3,660,63,63,130.0,15.0,9000.0,11000.0,4,85,85,Petrol,,
1170,Mazda,Parkway,1.8L Inline-4,1800,115,115,160.0,12.5,20000.0,25000.0,5,155,155,Petrol,,
1171,Mazda,Titan (Truck),3.0L Inline-4,3000,130,130,120.0,15.0,25000.0,30000.0,2,300,300,Diesel,,
1172,Mazda,CX-60,2.5L Inline-4,2500,187,187,200.0,8.5,40000.0,45000.0,5,250,250,Petrol,Diesel,
1173,Mazda,CX-80,3.0L Inline-6,3000,250,250,210.0,7.5,45000.0,50000.0,7,400,400,Petrol,,
1174,Mazda,T1500,1.5L Inline-4,1500,75,75,120.0,18.0,15000.0,18000.0,2,105,105,Petrol,,
1175,Mazda,Bongo Van,2.0L Inline-4,2000,100,100,160.0,14.0,18000.0,22000.0,3,140,140,Petrol,Diesel,
1176,Mazda,Bongo Friendee,2.5L Inline-4,2500,115,115,160.0,12.5,20000.0,24000.0,7,160,160,Petrol,Diesel,
1177,Mazda,Revue,1.3L Inline-4,1300,75,75,130.0,15.5,10000.0,12000.0,5,110,110,Petrol,,
1178,Mazda,Protegé,1.8L Inline-4,1800,125,125,185.0,9.0,15000.0,18000.0,5,170,170,Petrol,,
1179,Mazda,Xedos 6,2.5L V6,2500,170,170,215.0,8.5,25000.0,30000.0,5,230,230,Petrol,,
1180,Mazda,Xedos 9,3.0L V6,3000,200,200,220.0,7.5,30000.0,35000.0,5,260,260,Petrol,,
1181,Mazda,121,1.3L Inline-4,1300,70,70,155.0,13.0,12000.0,15000.0,5,110,110,Petrol,,
1182,Mazda,1200,1.2L Inline-4,1200,60,60,130.0,16.0,10000.0,12000.0,4,90,90,Petrol,,
1183,Mazda,1500,1.5L Inline-4,1500,85,85,145.0,14.0,12000.0,15000.0,5,120,120,Petrol,,
1184,Mazda,RX-2,1.3L Inline-2 (Wankel),1308,130,130,185.0,8.5,20000.0,25000.0,4,220,220,Petrol,,
1185,Mazda,RX-5,1.6L Inline-2 (Wankel),1588,135,135,190.0,8.0,25000.0,30000.0,4,210,210,Petrol,,
1186,Mazda,RX-7 Spirit R,1.3L Inline-2 (Wankel),1308,280,280,250.0,5.5,35000.0,40000.0,2,290,290,Petrol,,
1187,Mazda,Cosmo Sport (110S),1.0L Inline-2 (Wankel),1000,110,110,170.0,10.0,30000.0,35000.0,2,150,150,Petrol,,
1188,Mazda,Eunos 500,2.0L Inline-4,1998,135,135,200.0,9.0,25000.0,28000.0,5,170,170,Petrol,,
1189,Mazda,Eunos Roadster,1.6L Inline-4,1590,116,116,180.0,9.5,15000.0,18000.0,2,140,140,Petrol,,
1190,Mazda,Familia Astina,1.8L Inline-4,1800,135,135,200.0,8.5,20000.0,22000.0,5,170,170,Petrol,,
1191,Mazda,Savanna RX-7,1.3L Inline-2 (Wankel),1308,165,165,230.0,7.5,28000.0,32000.0,2,230,230,Petrol,,
1192,Mazda,Capella Cargo,2.0L Inline-4,2000,115,115,180.0,12.0,18000.0,22000.0,4,160,160,Petrol,,
1193,Mazda,818,1.6L Inline-4,1600,100,100,170.0,12.5,14000.0,18000.0,5,130,130,Petrol,,
1194,Mazda,Sentia Hardtop Coupe,2.5L V6,2500,160,160,210.0,8.0,30000.0,35000.0,4,220,220,Petrol,,
1195,Mazda,Biante,2.0L Inline-4,2000,150,150,185.0,10.0,22000.0,26000.0,7,200,200,Petrol,,
1196,Mazda,Premacy Hydrogen RE Hybrid,1.3L Wankel + Electric,1308,200,200,180.0,9.5,40000.0,45000.0,5,260,260,Hybrid,,
1197,Mazda,Carol P360,0.36L Inline-2,360,26,26,85.0,35.0,8000.0,10000.0,4,45,45,Petrol,,
1198,Mazda,T2000,2.0L Inline-4,2000,110,110,170.0,12.5,18000.0,20000.0,2,160,160,Petrol,,
1199,Mazda,AZ-Offroad,1.3L Inline-4,1298,85,85,145.0,12.0,15000.0,18000.0,5,130,130,Petrol,,
1200,Mazda,Scrum Wagon,0.66L Inline-3,657,64,64,120.0,15.5,10000.0,12000.0,4,95,95,Petrol,,
1201,Mazda,Persona,1.5L Inline-4,1497,92,92,160.0,13.5,13000.0,16000.0,5,130,130,Petrol,,
1202,Mazda,Astina,1.8L Inline-4,1800,140,140,190.0,8.5,20000.0,24000.0,5,160,160,Petrol,,
1203,Mazda,Etude,1.6L Inline-4,1598,105,105,170.0,10.0,14000.0,16000.0,5,135,135,Petrol,,
1204,Mazda,Porter,1.5L Inline-4,1497,95,95,130.0,14.0,12000.0,15000.0,2,130,130,Petrol,,
1205,Mazda,MX-3,1.6L Inline-4,1598,130,130,190.0,8.5,18000.0,22000.0,4,140,140,Petrol,,
1206,Mazda,MX-5 Superlight Concept,1.8L Inline-4,1798,143,143,200.0,7.5,30000.0,35000.0,2,160,160,Petrol,,
1207,Mazda,Premacy Hydrogen RE,1.3L Wankel + Electric,1308,200,200,180.0,9.5,40000.0,45000.0,5,260,260,Hybrid,,
1208,Mazda,Bongo Truck,2.0L Inline-4,1998,120,120,130.0,15.0,15000.0,18000.0,2,150,150,Petrol,,
1209,Mazda,Rotary Pickup,1.3L Wankel Rotary Engine,1308,130,130,150.0,14.5,18000.0,22000.0,2,160,160,Petrol,,
1210,Mazda,Luce Rotary Coupe,1.3L Wankel Rotary Engine,1308,135,135,175.0,12.0,25000.0,30000.0,4,180,180,Petrol,,
1211,Mazda,Millenia S,2.5L V6,2500,200,200,220.0,8.0,30000.0,35000.0,5,250,250,Petrol,,
1212,Mazda,787B (Race Car),2.6L Wankel Rotary Engine,2620,700,700,320.0,3.5,5000000.0,7000000.0,1,500,500,Petrol,,
1213,Toyota,Crown Signia,2.5L Hybrid I4,2487,240,240,180.0,7.6,43590.0,43590.0,5,239,239,Hybrid,Gas,Electric
1214,Toyota,4Runner (6th Gen),2.4L Turbo I4 (i-FORCE MAX Hybrid),2393,326,326,180.0,6.8,50000.0,50000.0,7,630,630,Hybrid,,
1215,Toyota,Corolla Cross,2.0L Gas / 2.0L Hybrid,0,196,196,190.0,8.0,25210.0,25210.0,5,190,190,Gas,Hybrid,
1216,Toyota,C-HR+ ,1.8L / 2.0L Hybrid,0,198,198,180.0,7.9,33000.0,33000.0,5,190,190,Hybrid,,
1217,Toyota,RAV4 (6th Gen),2.5L Hybrid / Plug-in Hybrid,2487,302,302,200.0,6.0,29000.0,29000.0,5,221,221,Hybrid,Plug-in,
